contig_id	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
Contig50393680||full	0.887	dsDNAphage	3105	0	20	0	3105	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig79458532||full	0.9	dsDNAphage	3105	0	14.3	0	3105	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig83857638||full	0.727	dsDNAphage	3105	0	16.7	0	3105	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig86049795||full	0.987	dsDNAphage	3105	1	33.3	0	3105	No	NA	6	2	0	Low-quality	Genome-fragment	1.32	HMM-based (lower-bound)	0	1	NA
Contig93943435||full	0.96	dsDNAphage	3105	1	33.3	0	3105	Yes	1148	6	1	1	Low-quality	Genome-fragment	0.32	AAI-based (medium-confidence)	63.03	1	NA
Contig95506118||full	0.84	dsDNAphage	3105	2	66.7	0	3105	Yes	2637	3	2	1	Low-quality	Genome-fragment	3.93	HMM-based (lower-bound)	15.07	1	NA
Contig112306693||full	0.993	dsDNAphage	3105	1	40	0	3105	No	NA	5	1	0	Low-quality	Genome-fragment	5.77	AAI-based (medium-confidence)	0	1	NA
Contig130753236||full	0.807	dsDNAphage	3105	0	16.7	0	3105	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig144629058||full	0.993	dsDNAphage	3105	1	75	0	3105	No	NA	4	3	0	Low-quality	Genome-fragment	1.92	HMM-based (lower-bound)	0	1	NA
Contig7463262||full	0.993	dsDNAphage	3104	1	50	0	3104	No	NA	6	2	0	Low-quality	Genome-fragment	7.94	AAI-based (medium-confidence)	0	1	NA
Contig66677070||full	0.813	dsDNAphage	3104	0	100	0	3104	No	NA	3	0	3	Low-quality	Genome-fragment	1.63	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig100934231||full	0.98	dsDNAphage	3104	0	22.2	0	3104	No	NA	9	1	0	Low-quality	Genome-fragment	1.75	HMM-based (lower-bound)	0	1	NA
Contig137623783||full	0.667	dsDNAphage	3104	0	20	0	3104	No	NA	5	0	0	Low-quality	Genome-fragment	4.1	AAI-based (high-confidence)	0	1	no viral genes detected
Contig149497523||full	0.967	dsDNAphage	3104	0	71.4	0	3104	No	NA	7	3	0	Low-quality	Genome-fragment	3.27	HMM-based (lower-bound)	0	1	NA
Contig154917560||full	0.693	dsDNAphage	3104	0	20	0	3104	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig23630190||full	0.82	dsDNAphage	3103	0	25	0	3103	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig48083628||full	0.967	dsDNAphage	3103	0	22.2	0	3103	No	NA	9	3	0	Low-quality	Genome-fragment	3.38	HMM-based (lower-bound)	0	1	NA
Contig64339933||full	0.9	dsDNAphage	3103	1	50	0	3103	No	NA	4	1	0	Low-quality	Genome-fragment	4.2	HMM-based (lower-bound)	0	1	NA
Contig79040948||full	0.993	dsDNAphage	3103	1	75	0	3103	No	NA	4	3	0	Low-quality	Genome-fragment	4.3	HMM-based (lower-bound)	0	1	NA
Contig80333827||full	0.967	dsDNAphage	3103	0	42.9	0	3103	No	NA	7	2	0	Low-quality	Genome-fragment	5.34	HMM-based (lower-bound)	0	1	NA
Contig137649684||full	0.927	dsDNAphage	3103	0	25	0	3103	No	NA	8	1	0	Low-quality	Genome-fragment	1.44	HMM-based (lower-bound)	0	1	NA
Contig145193473||full	0.987	dsDNAphage	3103	3	100	0	3103	No	NA	3	3	0	Low-quality	Genome-fragment	7.19	AAI-based (medium-confidence)	0	1	NA
Contig38505571||full	0.98	dsDNAphage	3102	0	37.5	0	3102	No	NA	8	2	0	Low-quality	Genome-fragment	1.85	HMM-based (lower-bound)	0	1	NA
Contig41232157||full	0.947	dsDNAphage	3102	0	100	0	3102	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig77938455||full	0.767	dsDNAphage	3102	0	20	0	3102	No	NA	10	1	0	Low-quality	Genome-fragment	1.98	HMM-based (lower-bound)	0	1	NA
Contig146213638||full	0.913	dsDNAphage	3102	1	33.3	0	3102	Yes	1369	3	1	2	Low-quality	Genome-fragment	0.79	HMM-based (lower-bound)	55.87	1	NA
Contig120811340||full	0.793	dsDNAphage	3101	0	33.3	0	3101	No	NA	3	0	0	Low-quality	Genome-fragment	4.48	AAI-based (high-confidence)	0	1	no viral genes detected
Contig132676185||full	0.713	dsDNAphage	3101	0	50	0	3101	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig156567355||full	1	dsDNAphage	3101	3	75	0	3101	No	NA	4	3	0	Low-quality	Genome-fragment	4.2	HMM-based (lower-bound)	0	1	NA
Contig22177186||full	0.993	dsDNAphage	3100	1	33.3	0	3100	No	NA	3	1	0	Low-quality	Genome-fragment	4.6	HMM-based (lower-bound)	0	1	NA
Contig95912843||full	0.707	dsDNAphage	3100	0	75	0	3100	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig11425801||full	0.98	dsDNAphage	3099	0	10	0	3099	No	NA	10	1	0	Low-quality	Genome-fragment	3.79	HMM-based (lower-bound)	0	1	NA
Contig23270613||full	0.793	dsDNAphage	3099	0	25	0	3099	No	NA	3	1	0	Low-quality	Genome-fragment	4.06	HMM-based (lower-bound)	0	1	NA
Contig63855394||full	0.993	dsDNAphage	3099	1	33.3	0	3099	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig72771992||full	0.98	dsDNAphage	3099	0	9.1	0	3099	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig89618786||full	0.907	dsDNAphage	3099	0	14.3	0	3099	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig128748884||full	0.953	dsDNAphage	3099	0	50	0	3099	No	NA	6	2	0	Low-quality	Genome-fragment	6.33	AAI-based (medium-confidence)	0	1	NA
Contig11764957||full	0.573	dsDNAphage	3098	0	20	0	3098	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig97858883||full	1	dsDNAphage	3098	1	66.7	0	3098	No	NA	3	1	0	Low-quality	Genome-fragment	5.94	HMM-based (lower-bound)	0	1	NA
Contig101843581||full	0.787	dsDNAphage	3098	0	33.3	0	3098	No	NA	3	0	1	Low-quality	Genome-fragment	1.68	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig102476507||full	0.827	dsDNAphage	3098	0	66.7	0	3098	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig116643223||full	0.98	dsDNAphage	3098	0	14.3	0	3098	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig152628135||full	0.973	dsDNAphage	3098	1	33.3	0	3098	No	NA	3	1	0	Low-quality	Genome-fragment	2.13	HMM-based (lower-bound)	0	1	NA
Contig144370021||lt2gene	NA	dsDNAphage	3098	1	100	0	3098	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig6947798||full	0.66	dsDNAphage	3097	0	28.6	14.3	3097	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig16428405||full	0.94	dsDNAphage	3097	0	8.3	0	3097	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig41503031||full	0.973	dsDNAphage	3097	0	16.7	0	3097	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig55376098||full	0.827	dsDNAphage	3097	0	50	0	3097	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig58502887||full	0.967	dsDNAphage	3097	0	22.2	0	3097	No	NA	9	1	0	Low-quality	Genome-fragment	1.68	HMM-based (lower-bound)	0	1	NA
Contig82036996||full	1	dsDNAphage	3097	1	60	0	3097	No	NA	5	2	0	Low-quality	Genome-fragment	5.86	AAI-based (medium-confidence)	0	1	NA
Contig92936284||full	0.867	dsDNAphage	3097	0	16.7	0	3097	No	NA	6	1	0	Low-quality	Genome-fragment	2.02	AAI-based (medium-confidence)	0	1	NA
Contig21758463||full	0.927	dsDNAphage	3096	0	20	0	3096	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig46055407||full	1	dsDNAphage	3096	2	100	0	3096	No	NA	3	1	0	Low-quality	Genome-fragment	2.39	HMM-based (lower-bound)	0	1	NA
Contig71644819||full	0.973	dsDNAphage	3096	0	8.3	0	3096	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig119885136||full	0.64	dsDNAphage	3096	0	20	0	3096	No	NA	5	1	0	Low-quality	Genome-fragment	0.9	HMM-based (lower-bound)	0	1	NA
Contig125992608||full	0.98	dsDNAphage	3096	0	33.3	0	3096	No	NA	6	0	0	Low-quality	Genome-fragment	6.86	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig145404226||full	0.873	dsDNAphage	3096	0	14.3	0	3096	No	NA	7	1	0	Low-quality	Genome-fragment	4.36	HMM-based (lower-bound)	0	1	NA
Contig37398312||full	0.773	dsDNAphage	3095	0	16.7	0	3095	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig50218465||full	0.993	dsDNAphage	3095	1	33.3	0	3095	No	NA	3	1	0	Low-quality	Genome-fragment	4.38	HMM-based (lower-bound)	0	1	NA
Contig82077174||full	0.953	dsDNAphage	3095	0	14.3	0	3095	No	NA	7	0	0	Low-quality	Genome-fragment	5.51	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig104152199||full	0.673	dsDNAphage	3095	0	20	0	3095	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig31161147||full	0.953	dsDNAphage	3094	1	33.3	0	3094	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig73198950||full	0.873	dsDNAphage	3094	0	25	0	3094	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig101590505||full	0.753	dsDNAphage	3094	0	25	0	3094	No	NA	4	1	0	Low-quality	Genome-fragment	1.23	HMM-based (lower-bound)	0	1	NA
Contig136102384||full	0.98	dsDNAphage	3094	1	16.7	0	3094	No	NA	5	0	0	Low-quality	Genome-fragment	6.02	AAI-based (high-confidence)	0	1	no viral genes detected
Contig148442004||full	0.967	dsDNAphage	3094	0	14.3	0	3094	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig155253323||full	0.98	dsDNAphage	3094	0	11.1	0	3094	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig33973370||full	0.913	dsDNAphage	3093	0	25	0	3093	No	NA	8	2	0	Low-quality	Genome-fragment	2.63	AAI-based (medium-confidence)	0	1	NA
Contig100947258||full	0.72	dsDNAphage	3093	0	100	0	3093	No	NA	3	0	2	Low-quality	Genome-fragment	2.79	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig126323179||full	0.96	dsDNAphage	3093	0	33.3	0	3093	No	NA	9	2	0	Low-quality	Genome-fragment	6.54	AAI-based (medium-confidence)	0	1	NA
Contig149590142||full	0.973	dsDNAphage	3093	1	20	0	3093	No	NA	5	1	0	Low-quality	Genome-fragment	3.31	HMM-based (lower-bound)	0	1	NA
Contig474645||full	1	dsDNAphage	3092	1	60	0	3092	No	NA	5	2	0	Low-quality	Genome-fragment	3.94	AAI-based (medium-confidence)	0	1	NA
Contig15190142||full	0.953	dsDNAphage	3092	0	14.3	0	3092	No	NA	7	0	0	Low-quality	Genome-fragment	4.66	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig24131258||full	0.847	dsDNAphage	3092	0	42.9	0	3092	No	NA	7	2	0	Low-quality	Genome-fragment	6.95	AAI-based (high-confidence)	0	1	NA
Contig106754475||full	0.973	dsDNAphage	3092	0	42.9	0	3092	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig119305959||full	0.947	dsDNAphage	3092	0	11.1	0	3092	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig67321551||full	0.88	dsDNAphage	3091	0	25	0	3091	No	NA	8	2	0	Low-quality	Genome-fragment	1.75	HMM-based (lower-bound)	0	1	NA
Contig78949441||full	0.987	dsDNAphage	3091	0	25	0	3091	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig84489833||full	0.993	dsDNAphage	3091	1	60	0	3091	No	NA	5	2	0	Low-quality	Genome-fragment	7.37	AAI-based (medium-confidence)	0	1	NA
Contig116500400||full	0.993	dsDNAphage	3091	3	75	0	3091	No	NA	4	2	0	Low-quality	Genome-fragment	1.39	HMM-based (lower-bound)	0	1	NA
Contig145076595||full	0.993	dsDNAphage	3091	1	16.7	0	3091	No	NA	6	1	0	Low-quality	Genome-fragment	4.85	AAI-based (medium-confidence)	0	1	NA
Contig151636504||full	0.613	dsDNAphage	3091	0	50	0	3091	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig139954794||lt2gene	NA	dsDNAphage	3091	1	50	0	3091	No	NA	2	1	0	Low-quality	Genome-fragment	1.96	HMM-based (lower-bound)	0	1	NA
Contig103363878||full	0.88	dsDNAphage	3090	0	14.3	0	3090	No	NA	7	1	0	Low-quality	Genome-fragment	4.72	HMM-based (lower-bound)	0	1	NA
Contig16412139||full	1	dsDNAphage	3089	2	42.9	0	3089	No	NA	7	2	0	Low-quality	Genome-fragment	4.89	HMM-based (lower-bound)	0	1	NA
Contig12939884||full	0.98	dsDNAphage	3088	0	18.2	0	3088	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig34252922||full	1	dsDNAphage	3088	2	100	0	3088	No	NA	3	2	0	Low-quality	Genome-fragment	3.56	HMM-based (lower-bound)	0	1	NA
Contig123299096||full	1	dsDNAphage	3088	3	100	0	3088	No	NA	6	6	0	Low-quality	Genome-fragment	6.82	AAI-based (medium-confidence)	0	1	NA
Contig149065634||full	0.553	dsDNAphage	3088	0	66.7	0	3088	No	NA	3	0	1	Low-quality	Genome-fragment	1.68	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig154774550||full	0.653	dsDNAphage	3088	0	14.3	0	3088	No	NA	7	0	0	Low-quality	Genome-fragment	6.28	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig44801709||full	0.58	dsDNAphage	3087	0	66.7	0	3087	No	NA	3	0	0	Low-quality	Genome-fragment	2.9	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig104193206||full	0.773	dsDNAphage	3087	0	25	0	3087	No	NA	8	1	0	Low-quality	Genome-fragment	2.76	HMM-based (lower-bound)	0	1	NA
Contig129147081||full	0.733	dsDNAphage	3087	0	42.9	0	3087	No	NA	7	3	0	Low-quality	Genome-fragment	4.68	HMM-based (lower-bound)	0	1	NA
Contig67158428||full	0.82	dsDNAphage	3086	0	25	0	3086	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig134493199||full	0.98	dsDNAphage	3086	1	12.5	0	3086	No	NA	8	1	0	Low-quality	Genome-fragment	1.91	HMM-based (lower-bound)	0	1	NA
Contig59832225||full	0.987	dsDNAphage	3085	1	42.9	14.3	3085	No	NA	7	2	0	Low-quality	Genome-fragment	5.06	HMM-based (lower-bound)	0	1	NA
Contig61794263||full	0.56	dsDNAphage	3085	0	25	0	3085	No	NA	4	0	1	Low-quality	Genome-fragment	6.89	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig87775086||full	0.907	dsDNAphage	3085	0	14.3	0	3085	No	NA	7	0	0	Low-quality	Genome-fragment	4.47	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig118989615||full	0.78	dsDNAphage	3085	0	33.3	0	3085	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig132142023||full	0.673	dsDNAphage	3085	0	75	0	3085	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig155725497||full	0.967	dsDNAphage	3085	0	71.4	0	3085	No	NA	7	5	0	Low-quality	Genome-fragment	7.52	AAI-based (medium-confidence)	0	1	NA
Contig92577067||full	0.94	dsDNAphage	3084	0	14.3	0	3084	No	NA	7	0	0	Low-quality	Genome-fragment	6.12	AAI-based (high-confidence)	0	1	no viral genes detected
Contig112714717||full	0.947	dsDNAphage	3084	1	40	0	3084	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig137568539||full	0.96	dsDNAphage	3084	2	40	0	3084	No	NA	5	3	0	Low-quality	Genome-fragment	1.9	HMM-based (lower-bound)	0	1	NA
Contig139275268||full	0.673	dsDNAphage	3084	1	25	0	3084	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig3490417||full	0.78	dsDNAphage	3083	0	16.7	0	3083	No	NA	6	0	0	Low-quality	Genome-fragment	2.65	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig107964783||full	0.96	dsDNAphage	3083	0	25	0	3083	No	NA	8	1	0	Low-quality	Genome-fragment	1.4	HMM-based (lower-bound)	0	1	NA
Contig113828269||full	0.767	dsDNAphage	3083	0	33.3	11.1	3083	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig146324395||full	0.887	dsDNAphage	3083	1	16.7	0	3083	No	NA	6	0	1	Low-quality	Genome-fragment	5.43	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig153438053||full	0.987	dsDNAphage	3083	0	11.1	0	3083	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig155491294||full	0.82	dsDNAphage	3083	0	16.7	0	3083	No	NA	6	0	0	Low-quality	Genome-fragment	5.59	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig50848373||full	1	dsDNAphage	3082	2	75	0	3082	No	NA	4	2	0	Low-quality	Genome-fragment	1.68	AAI-based (medium-confidence)	0	1	NA
Contig80866753||full	0.767	dsDNAphage	3082	0	66.7	0	3082	No	NA	3	0	1	Low-quality	Genome-fragment	3.51	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig89439378||full	0.92	dsDNAphage	3082	0	20	0	3082	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig97228894||full	0.887	dsDNAphage	3082	1	33.3	0	3082	No	NA	3	1	0	Low-quality	Genome-fragment	2.29	HMM-based (lower-bound)	0	1	NA
Contig105359077||full	0.873	dsDNAphage	3082	0	40	0	3082	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig126870157||full	0.987	dsDNAphage	3082	1	16.7	0	3082	No	NA	6	1	0	Low-quality	Genome-fragment	2.53	HMM-based (lower-bound)	0	1	NA
Contig145076592||full	0.987	dsDNAphage	3082	0	11.1	0	3082	No	NA	9	1	0	Low-quality	Genome-fragment	3.03	HMM-based (lower-bound)	0	1	NA
Contig917961||full	0.973	dsDNAphage	3081	0	9.1	0	3081	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig20476909||full	0.9	dsDNAphage	3081	0	22.2	11.1	3081	No	NA	9	0	0	Low-quality	Genome-fragment	5.21	AAI-based (high-confidence)	0	1	no viral genes detected
Contig110804816||full	0.9	dsDNAphage	3081	0	33.3	0	3081	No	NA	9	2	0	Low-quality	Genome-fragment	6.48	AAI-based (medium-confidence)	0	1	NA
Contig126064626||full	0.987	dsDNAphage	3081	0	20	0	3081	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig142237043||full	0.587	dsDNAphage	3081	0	60	20	3081	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig26396275||full	0.987	dsDNAphage	3080	1	25	0	3080	No	NA	8	1	0	Low-quality	Genome-fragment	5.89	HMM-based (lower-bound)	0	1	NA
Contig67389681||full	0.96	dsDNAphage	3080	0	16.7	0	3080	No	NA	6	1	0	Low-quality	Genome-fragment	7.04	AAI-based (medium-confidence)	0	1	NA
Contig81945321||full	0.973	dsDNAphage	3080	2	100	0	3080	No	NA	2	2	0	Low-quality	Genome-fragment	1.96	HMM-based (lower-bound)	0	1	NA
Contig88773905||full	1	dsDNAphage	3080	1	40	0	3080	No	NA	5	2	0	Low-quality	Genome-fragment	4.62	HMM-based (lower-bound)	0	1	NA
Contig107074224||full	0.98	dsDNAphage	3080	0	8.3	0	3080	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig116291508||full	0.793	dsDNAphage	3080	0	16.7	0	3080	No	NA	6	1	0	Low-quality	Genome-fragment	3.2	AAI-based (medium-confidence)	0	1	NA
Contig143078939||full	0.94	dsDNAphage	3080	0	42.9	0	3080	No	NA	7	1	0	Low-quality	Genome-fragment	0.71	HMM-based (lower-bound)	0	1	NA
Contig155676329||full	0.547	dsDNAphage	3080	0	66.7	0	3080	No	NA	3	0	0	Low-quality	Genome-fragment	4.55	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig3521109||lt2gene	NA	dsDNAphage	3080	1	100	0	3080	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig67157564||full	0.973	dsDNAphage	3079	0	27.3	0	3079	No	NA	11	2	0	Low-quality	Genome-fragment	3.12	HMM-based (lower-bound)	0	1	NA
Contig112082042||full	0.827	dsDNAphage	3079	0	25	0	3079	No	NA	4	0	0	Low-quality	Genome-fragment	4.69	AAI-based (high-confidence)	0	1	no viral genes detected
Contig115269958||full	0.527	dsDNAphage	3079	0	22.2	11.1	3079	No	NA	9	0	0	Low-quality	Genome-fragment	7.26	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig137501079||full	0.593	dsDNAphage	3079	0	50	16.7	3079	No	NA	6	1	0	Low-quality	Genome-fragment	3.16	AAI-based (medium-confidence)	0	1	NA
Contig144916988||full	0.953	dsDNAphage	3079	1	16.7	0	3079	No	NA	6	1	0	Low-quality	Genome-fragment	7.49	AAI-based (medium-confidence)	0	1	NA
Contig6100282||full	0.96	dsDNAphage	3078	1	50	0	3078	No	NA	4	1	0	Low-quality	Genome-fragment	1.84	HMM-based (lower-bound)	0	1	NA
Contig72407001||full	0.987	dsDNAphage	3078	0	33.3	0	3078	No	NA	9	3	0	Low-quality	Genome-fragment	6.3	AAI-based (medium-confidence)	0	1	NA
Contig121348613||full	0.513	dsDNAphage	3078	0	14.3	0	3078	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig62537239||full	0.987	dsDNAphage	3077	1	33.3	0	3077	No	NA	6	1	0	Low-quality	Genome-fragment	3.55	HMM-based (lower-bound)	0	1	NA
Contig70617008||full	0.9	dsDNAphage	3077	1	20	0	3077	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig77549369||full	0.907	dsDNAphage	3077	0	75	0	3077	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig146649802||full	0.947	dsDNAphage	3077	1	12.5	0	3077	No	NA	8	1	0	Low-quality	Genome-fragment	2.53	HMM-based (lower-bound)	0	1	NA
Contig12610970||full	0.707	dsDNAphage	3076	0	20	0	3076	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig91684812||full	0.807	dsDNAphage	3076	0	25	0	3076	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig125121983||full	0.853	dsDNAphage	3076	0	8.3	0	3076	No	NA	12	1	0	Low-quality	Genome-fragment	3.03	HMM-based (lower-bound)	0	1	NA
Contig154707747||full	0.913	dsDNAphage	3076	0	20	0	3076	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig40955552||full	0.993	dsDNAphage	3075	0	62.5	0	3075	No	NA	8	3	0	Low-quality	Genome-fragment	1.76	HMM-based (lower-bound)	0	1	NA
Contig136083748||full	0.92	dsDNAphage	3075	0	28.6	0	3075	No	NA	7	1	0	Low-quality	Genome-fragment	2.26	HMM-based (lower-bound)	0	1	NA
Contig130124797||lt2gene	NA	dsDNAphage	3075	1	100	0	3075	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig78247421||full	0.98	dsDNAphage	3074	0	40	0	3074	No	NA	10	3	0	Low-quality	Genome-fragment	1.34	HMM-based (lower-bound)	0	1	NA
Contig99763282||full	0.947	dsDNAphage	3074	0	37.5	0	3074	No	NA	8	2	0	Low-quality	Genome-fragment	4.11	HMM-based (lower-bound)	0	1	NA
Contig111017636||full	0.833	dsDNAphage	3074	0	40	0	3074	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig118220600||full	0.613	dsDNAphage	3074	0	33.3	0	3074	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig122945598||full	0.693	dsDNAphage	3074	0	33.3	0	3074	No	NA	3	0	0	Low-quality	Genome-fragment	3.02	AAI-based (high-confidence)	0	1	no viral genes detected
Contig142200117||full	0.827	dsDNAphage	3074	0	14.3	0	3074	No	NA	6	1	0	Low-quality	Genome-fragment	6.8	AAI-based (medium-confidence)	0	1	NA
Contig150806937||full	0.74	dsDNAphage	3074	1	25	0	3074	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
